item_id,participant_id,age,gender,first_language,other_languages,clinical_diagnoses,stimulus,response,accuracy
23,8,22,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un famí al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Famins,1
24,8,22,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer un deó al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Deons,1
25,8,22,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un diment al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Diments,1
26,8,22,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un darret al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Darrets,1
27,8,22,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un dotxe al meu jardí. Avui n'havia un més Ara n'hi ha dos?,Dotxes,1
28,8,22,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un lardí al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Lardins,1
29,8,22,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un loixí al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Loixins,1
30,8,22,Female,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un limnàs al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,Limnassos,1
1,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple: Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una fronja al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,franges,0
2,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple: Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una claça al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,claces,1
3,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una rona al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,rones,1
4,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una dabata al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,dabates,1
5,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una xullera al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,xulleres,1
6,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una mibreta al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,mibretes,1
7,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una peringa al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,peringues,1
8,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una frúixola al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,frúixoles,1
9,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una zoguina al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,zoguines,1
10,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una flimona al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,flimones,1
11,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una verassa al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,verasses,1
12,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una xaldera al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,xalderes,1
13,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una madira al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,madires,1
14,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una ràquina al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,ràquines,1
15,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una paduixa al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,paduixes,1
16,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un rabater al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,rabaters,1
17,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un pomàquet al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,pomàquets,1
18,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un lompromís al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,lompromissos,1
19,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un cibre al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,cibres,1
20,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer un zome al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,zomes,1
21,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un xanal al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,xanals,1
22,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple: Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer un gavall al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,gavalls,1
23,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un famí al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,famins,1
24,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer un deó al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,deons,1
25,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un diment al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,diments,1
26,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un darret al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,darrets,1
27,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un dotxe al meu jardí. Avui n'havia un més Ara n'hi ha dos?,dotxes,1
28,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un lardí al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,lardins,1
29,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un loixí al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,loixins,1
30,9,36,Male,Catalan,Spanish English,No,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer un limnàs al meu jardí. Avui n'havia un més. Ara n'hi ha dos?,limnassos,1
1,10,71,Female,Catalan,Spanish  Armenian,no,Continua la frase amb només una paraula. Aquí hi ha un exemple: Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una fronja al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,fronges,1
2,10,71,Female,Catalan,Spanish  Armenian,no,Continua la frase amb només una paraula. Aquí hi ha un exemple: Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats]. Continua la frase amb només una paraula: Ahir va aparèixer una claça al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,claces,1
3,10,71,Female,Catalan,Spanish  Armenian,no,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una rona al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,rones,1
4,10,71,Female,Catalan,Spanish  Armenian,no,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una dabata al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,dabates,1
5,10,71,Female,Catalan,Spanish  Armenian,no,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una xullera al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,xulleres,1
6,10,71,Female,Catalan,Spanish  Armenian,no,Continua la frase amb només una paraula. Aquí hi ha un exemple:  Ahir va aparèixer una liutat al meu jardí. Avui n'havia una més. Ara n'hi ha dues? [resposta correcta: liutats].Continua la frase amb només una paraula: Ahir va aparèixer una mibreta al meu jardí. Avui n'havia una més. Ara n'hi ha dues?,mibretes,1
